id,count,x,y,vul_resource
3970,14,129.455,35.44693,0
3971,13,129.465,35.44693,0
3972,13,129.475,35.44693,0
3973,20,129.485,35.44693,0
3974,19,129.495,35.44693,0
3975,15,129.505,35.44693,0
3976,19,129.515,35.44693,0
3977,18,129.525,35.44693,0
3978,17,129.535,35.44693,0
3979,14,129.545,35.44693,0
3980,11,129.555,35.44693,0
3981,8,129.565,35.44693,0
3982,9,129.575,35.44693,0
3983,5,129.585,35.44693,0
3984,6,129.595,35.44693,0
3985,4,129.605,35.44693,0
3986,7,129.615,35.44693,0
3987,5,129.625,35.44693,0
3988,4,129.635,35.44693,0
3989,3,129.645,35.44693,0
3990,4,129.655,35.44693,0
3991,4,129.665,35.44693,0
3992,4,129.675,35.44693,0
3993,4,129.685,35.44693,0
3994,5,129.695,35.44693,0
3995,2,129.705,35.44693,0
3996,2,129.715,35.44693,0
3997,3,129.725,35.44693,0
3998,5,129.735,35.44693,0
3999,5,129.745,35.44693,0
4000,5,129.755,35.44693,0
4001,2,129.765,35.44693,0
4002,2,129.775,35.44693,0
4003,2,129.785,35.44693,0
4004,2,129.795,35.44693,0
4005,1,129.805,35.44693,0
4006,1,129.815,35.44693,0
4007,2,129.825,35.44693,0
4008,3,129.835,35.44693,0
4009,4,129.845,35.44693,0
4010,3,129.855,35.44693,0
4011,1,129.865,35.44693,0
4012,1,129.875,35.44693,0
4013,1,129.885,35.44693,0
4014,2,129.895,35.44693,0
4015,2,129.905,35.44693,0
4016,0,129.915,35.44693,0
4017,1,129.925,35.44693,0
4018,2,129.935,35.44693,0
4155,19,129.355,35.43693,0
4156,18,129.365,35.43693,0
4157,18,129.375,35.43693,0
4158,7,129.385,35.43693,0
4159,48,129.395,35.43693,0
4160,58,129.405,35.43693,0
4161,57,129.415,35.43693,0
4162,21,129.425,35.43693,0
4163,18,129.435,35.43693,0
4164,21,129.445,35.43693,0
4165,18,129.455,35.43693,0
4166,15,129.465,35.43693,0
4167,18,129.475,35.43693,0
4168,20,129.485,35.43693,0
4169,18,129.495,35.43693,0
4170,16,129.505,35.43693,0
4171,18,129.515,35.43693,0
4172,18,129.525,35.43693,0
4173,18,129.535,35.43693,0
4174,12,129.545,35.43693,0
4175,10,129.555,35.43693,0
4176,6,129.565,35.43693,0
4177,8,129.575,35.43693,0
4178,5,129.585,35.43693,0
4179,6,129.595,35.43693,0
4180,7,129.605,35.43693,0
4181,7,129.615,35.43693,0
4182,2,129.625,35.43693,0
4183,6,129.635,35.43693,0
4184,4,129.645,35.43693,0
4185,7,129.655,35.43693,0
4186,4,129.665,35.43693,0
4187,6,129.675,35.43693,0
4188,4,129.685,35.43693,0
4189,3,129.695,35.43693,0
4190,2,129.705,35.43693,0
4191,4,129.715,35.43693,0
4192,5,129.725,35.43693,0
4193,4,129.735,35.43693,0
4194,4,129.745,35.43693,0
4195,3,129.755,35.43693,0
4196,3,129.765,35.43693,0
4197,2,129.775,35.43693,0
4198,2,129.785,35.43693,0
4199,1,129.795,35.43693,0
4200,0,129.805,35.43693,0
4201,2,129.815,35.43693,0
4202,3,129.825,35.43693,0
4203,4,129.835,35.43693,0
4204,2,129.845,35.43693,0
4205,1,129.855,35.43693,0
4206,0,129.865,35.43693,0
4207,1,129.875,35.43693,0
4208,0,129.885,35.43693,0
4209,1,129.895,35.43693,0
4210,2,129.905,35.43693,0
4211,2,129.915,35.43693,0
4212,2,129.925,35.43693,0
4213,2,129.935,35.43693,0
4350,12,129.355,35.42693,0
4351,11,129.365,35.42693,0
4352,18,129.375,35.42693,0
4353,7,129.385,35.42693,0
4354,14,129.395,35.42693,0
4355,56,129.405,35.42693,0
4356,59,129.415,35.42693,0
4357,30,129.425,35.42693,0
4358,19,129.435,35.42693,0
4359,17,129.445,35.42693,0
4360,17,129.455,35.42693,0
4361,17,129.465,35.42693,0
4362,20,129.475,35.42693,0
4363,20,129.485,35.42693,0
4364,17,129.495,35.42693,0
4365,17,129.505,35.42693,0
4366,19,129.515,35.42693,0
4367,17,129.525,35.42693,0
4368,16,129.535,35.42693,0
4369,16,129.545,35.42693,0
4370,11,129.555,35.42693,0
4371,9,129.565,35.42693,0
4372,5,129.575,35.42693,0
4373,5,129.585,35.42693,0
4374,10,129.595,35.42693,0
4375,8,129.605,35.42693,0
4376,5,129.615,35.42693,0
4377,6,129.625,35.42693,0
4378,6,129.635,35.42693,0
4379,4,129.645,35.42693,0
4380,7,129.655,35.42693,0
4381,4,129.665,35.42693,0
4382,5,129.675,35.42693,0
4383,3,129.685,35.42693,0
4384,4,129.695,35.42693,0
4385,5,129.705,35.42693,0
4386,6,129.715,35.42693,0
4387,4,129.725,35.42693,0
4388,2,129.735,35.42693,0
4389,2,129.745,35.42693,0
4390,2,129.755,35.42693,0
4391,2,129.765,35.42693,0
4392,1,129.775,35.42693,0
4393,0,129.785,35.42693,0
4394,2,129.795,35.42693,0
4395,2,129.805,35.42693,0
4396,2,129.815,35.42693,0
4397,1,129.825,35.42693,0
4398,2,129.835,35.42693,0
4399,0,129.845,35.42693,0
4400,1,129.855,35.42693,0
4401,0,129.865,35.42693,0
4402,2,129.875,35.42693,0
4403,2,129.885,35.42693,0
4404,1,129.895,35.42693,0
4405,2,129.905,35.42693,0
4406,2,129.915,35.42693,0
4407,1,129.925,35.42693,0
4408,3,129.935,35.42693,0
4545,12,129.355,35.41693,0
4546,9,129.365,35.41693,0
4547,16,129.375,35.41693,0
4548,16,129.385,35.41693,0
4549,16,129.395,35.41693,0
4550,52,129.405,35.41693,0
4551,58,129.415,35.41693,0
4552,50,129.425,35.41693,0
4553,21,129.435,35.41693,0
4554,20,129.445,35.41693,0
4555,17,129.455,35.41693,0
4556,18,129.465,35.41693,0
4557,22,129.475,35.41693,0
4558,15,129.485,35.41693,0
4559,16,129.495,35.41693,0
4560,19,129.505,35.41693,0
4561,19,129.515,35.41693,0
4562,16,129.525,35.41693,0
4563,16,129.535,35.41693,0
4564,16,129.545,35.41693,0
4565,8,129.555,35.41693,0
4566,8,129.565,35.41693,0
4567,4,129.575,35.41693,0
4568,9,129.585,35.41693,0
4569,11,129.595,35.41693,0
4570,10,129.605,35.41693,0
4571,10,129.615,35.41693,0
4572,6,129.625,35.41693,0
4573,3,129.635,35.41693,0
4574,4,129.645,35.41693,0
4575,7,129.655,35.41693,0
4576,4,129.665,35.41693,0
4577,3,129.675,35.41693,0
4578,5,129.685,35.41693,0
4579,5,129.695,35.41693,0
4580,5,129.705,35.41693,0
4581,5,129.715,35.41693,0
4582,1,129.725,35.41693,0
4583,1,129.735,35.41693,0
4584,1,129.745,35.41693,0
4585,1,129.755,35.41693,0
4586,2,129.765,35.41693,0
4587,3,129.775,35.41693,0
4588,2,129.785,35.41693,0
4589,2,129.795,35.41693,0
4590,0,129.805,35.41693,0
4591,1,129.815,35.41693,0
4592,1,129.825,35.41693,0
4593,2,129.835,35.41693,0
4594,2,129.845,35.41693,0
4595,3,129.855,35.41693,0
4596,3,129.865,35.41693,0
4597,1,129.875,35.41693,0
4598,1,129.885,35.41693,0
4599,1,129.895,35.41693,0
4600,0,129.905,35.41693,0
4601,2,129.915,35.41693,0
4602,2,129.925,35.41693,0
4740,9,129.355,35.40693,0
4741,9,129.365,35.40693,0
4742,14,129.375,35.40693,0
4743,16,129.385,35.40693,0
4744,15,129.395,35.40693,0
4745,44,129.405,35.40693,0
4746,59,129.415,35.40693,0
4747,57,129.425,35.40693,0
4748,31,129.435,35.40693,0
4749,25,129.445,35.40693,0
4750,25,129.455,35.40693,0
4751,22,129.465,35.40693,0
4752,21,129.475,35.40693,0
4753,18,129.485,35.40693,0
4754,15,129.495,35.40693,0
4755,18,129.505,35.40693,0
4756,20,129.515,35.40693,0
4757,16,129.525,35.40693,0
4758,15,129.535,35.40693,0
4759,13,129.545,35.40693,0
4760,11,129.555,35.40693,0
4761,10,129.565,35.40693,0
4762,8,129.575,35.40693,0
4763,10,129.585,35.40693,0
4764,7,129.595,35.40693,0
4765,8,129.605,35.40693,0
4766,8,129.615,35.40693,0
4767,6,129.625,35.40693,0
4768,3,129.635,35.40693,0
4769,5,129.645,35.40693,0
4770,7,129.655,35.40693,0
4771,2,129.665,35.40693,0
4772,4,129.675,35.40693,0
4773,5,129.685,35.40693,0
4774,4,129.695,35.40693,0
4775,3,129.705,35.40693,0
4776,3,129.715,35.40693,0
4777,1,129.725,35.40693,0
4778,1,129.735,35.40693,0
4779,1,129.745,35.40693,0
4780,3,129.755,35.40693,0
4781,2,129.765,35.40693,0
4782,3,129.775,35.40693,0
4783,1,129.785,35.40693,0
4784,1,129.795,35.40693,0
4785,3,129.805,35.40693,0
4786,3,129.815,35.40693,0
4787,2,129.825,35.40693,0
4788,3,129.835,35.40693,0
4789,3,129.845,35.40693,0
4790,0,129.855,35.40693,0
4791,1,129.865,35.40693,0
4792,1,129.875,35.40693,0
4793,0,129.885,35.40693,0
4794,1,129.895,35.40693,0
4795,2,129.905,35.40693,0
4796,2,129.915,35.40693,0
4797,2,129.925,35.40693,0
4935,9,129.355,35.39693,1
4936,7,129.365,35.39693,1
4937,12,129.375,35.39693,0
4938,13,129.385,35.39693,0
4939,11,129.395,35.39693,0
4940,40,129.405,35.39693,0
4941,58,129.415,35.39693,0
4942,52,129.425,35.39693,0
4943,30,129.435,35.39693,0
4944,27,129.445,35.39693,0
4945,27,129.455,35.39693,0
4946,23,129.465,35.39693,0
4947,20,129.475,35.39693,0
4948,22,129.485,35.39693,0
4949,17,129.495,35.39693,0
4950,19,129.505,35.39693,0
4951,17,129.515,35.39693,0
4952,18,129.525,35.39693,0
4953,13,129.535,35.39693,0
4954,12,129.545,35.39693,0
4955,10,129.555,35.39693,0
4956,11,129.565,35.39693,0
4957,9,129.575,35.39693,0
4958,9,129.585,35.39693,0
4959,7,129.595,35.39693,0
4960,5,129.605,35.39693,0
4961,4,129.615,35.39693,0
4962,7,129.625,35.39693,0
4963,3,129.635,35.39693,0
4964,5,129.645,35.39693,0
4965,4,129.655,35.39693,0
4966,5,129.665,35.39693,0
4967,6,129.675,35.39693,0
4968,4,129.685,35.39693,0
4969,2,129.695,35.39693,0
4970,2,129.705,35.39693,0
4971,3,129.715,35.39693,0
4972,2,129.725,35.39693,0
4973,2,129.735,35.39693,0
4974,3,129.745,35.39693,0
4975,2,129.755,35.39693,0
4976,1,129.765,35.39693,0
4977,2,129.775,35.39693,0
4978,4,129.785,35.39693,0
4979,4,129.795,35.39693,0
4980,2,129.805,35.39693,0
4981,1,129.815,35.39693,0
4982,0,129.825,35.39693,0
4983,0,129.835,35.39693,0
4984,1,129.845,35.39693,0
4985,0,129.855,35.39693,0
4986,0,129.865,35.39693,0
4987,2,129.875,35.39693,0
4988,1,129.885,35.39693,0
4989,2,129.895,35.39693,0
4990,2,129.905,35.39693,0
4991,1,129.915,35.39693,0
4992,1,129.925,35.39693,0
5129,12,129.345,35.38693,1
5130,7,129.355,35.38693,1
5131,7,129.365,35.38693,1
5132,8,129.375,35.38693,0
5133,12,129.385,35.38693,0
5134,18,129.395,35.38693,0
5135,41,129.405,35.38693,0
5136,57,129.415,35.38693,0
5137,48,129.425,35.38693,0
5138,31,129.435,35.38693,0
5139,28,129.445,35.38693,0
5140,25,129.455,35.38693,0
5141,25,129.465,35.38693,0
5142,20,129.475,35.38693,0
5143,22,129.485,35.38693,0
5144,19,129.495,35.38693,0
5145,21,129.505,35.38693,0
5146,18,129.515,35.38693,0
5147,15,129.525,35.38693,0
5148,12,129.535,35.38693,0
5149,14,129.545,35.38693,0
5150,11,129.555,35.38693,0
5151,8,129.565,35.38693,0
5152,6,129.575,35.38693,0
5153,9,129.585,35.38693,0
5154,6,129.595,35.38693,0
5155,4,129.605,35.38693,0
5156,4,129.615,35.38693,0
5157,5,129.625,35.38693,0
5158,6,129.635,35.38693,0
5159,7,129.645,35.38693,0
5160,6,129.655,35.38693,0
5161,4,129.665,35.38693,0
5162,4,129.675,35.38693,0
5163,4,129.685,35.38693,0
5164,2,129.695,35.38693,0
5165,4,129.705,35.38693,0
5166,5,129.715,35.38693,0
5167,4,129.725,35.38693,0
5168,2,129.735,35.38693,0
5169,2,129.745,35.38693,0
5170,2,129.755,35.38693,0
5171,1,129.765,35.38693,0
5172,2,129.775,35.38693,0
5173,2,129.785,35.38693,0
5174,1,129.795,35.38693,0
5175,0,129.805,35.38693,0
5176,0,129.815,35.38693,0
5177,0,129.825,35.38693,0
5178,0,129.835,35.38693,0
5179,1,129.845,35.38693,0
5180,2,129.855,35.38693,0
5181,1,129.865,35.38693,0
5182,2,129.875,35.38693,0
5183,2,129.885,35.38693,0
5184,1,129.895,35.38693,0
5185,2,129.905,35.38693,0
5186,0,129.915,35.38693,0
5187,1,129.925,35.38693,0
5324,8,129.345,35.37693,0
5325,6,129.355,35.37693,1
5326,7,129.365,35.37693,1
5327,9,129.375,35.37693,0
5328,17,129.385,35.37693,0
5329,22,129.395,35.37693,0
5330,46,129.405,35.37693,0
5331,53,129.415,35.37693,0
5332,41,129.425,35.37693,0
5333,30,129.435,35.37693,0
5334,29,129.445,35.37693,0
5335,25,129.455,35.37693,0
5336,27,129.465,35.37693,0
5337,24,129.475,35.37693,0
5338,21,129.485,35.37693,0
5339,20,129.495,35.37693,0
5340,19,129.505,35.37693,0
5341,16,129.515,35.37693,0
5342,15,129.525,35.37693,0
5343,13,129.535,35.37693,0
5344,12,129.545,35.37693,0
5345,9,129.555,35.37693,0
5346,5,129.565,35.37693,0
5347,8,129.575,35.37693,0
5348,9,129.585,35.37693,0
5349,5,129.595,35.37693,0
5350,4,129.605,35.37693,0
5351,5,129.615,35.37693,0
5352,6,129.625,35.37693,0
5353,7,129.635,35.37693,0
5354,7,129.645,35.37693,0
5355,6,129.655,35.37693,0
5356,4,129.665,35.37693,0
5357,3,129.675,35.37693,0
5358,5,129.685,35.37693,0
5359,3,129.695,35.37693,0
5360,4,129.705,35.37693,0
5361,3,129.715,35.37693,0
5362,3,129.725,35.37693,0
5363,1,129.735,35.37693,0
5364,1,129.745,35.37693,0
5365,1,129.755,35.37693,0
5366,1,129.765,35.37693,0
5367,1,129.775,35.37693,0
5368,0,129.785,35.37693,0
5369,1,129.795,35.37693,0
5370,1,129.805,35.37693,0
5371,0,129.815,35.37693,0
5372,0,129.825,35.37693,0
5373,1,129.835,35.37693,0
5374,1,129.845,35.37693,0
5375,2,129.855,35.37693,0
5376,0,129.865,35.37693,0
5377,1,129.875,35.37693,0
5378,2,129.885,35.37693,0
5379,1,129.895,35.37693,0
5380,1,129.905,35.37693,0
5381,1,129.915,35.37693,0
5520,7,129.355,35.36693,1
5521,6,129.365,35.36693,1
5522,10,129.375,35.36693,0
5523,20,129.385,35.36693,0
5524,28,129.395,35.36693,0
5525,52,129.405,35.36693,0
5526,50,129.415,35.36693,0
5527,40,129.425,35.36693,0
5528,23,129.435,35.36693,0
5529,26,129.445,35.36693,0
5530,28,129.455,35.36693,0
5531,27,129.465,35.36693,0
5532,21,129.475,35.36693,0
5533,25,129.485,35.36693,0
5534,23,129.495,35.36693,0
5535,18,129.505,35.36693,0
5536,17,129.515,35.36693,0
5537,14,129.525,35.36693,0
5538,9,129.535,35.36693,0
5539,11,129.545,35.36693,0
5540,7,129.555,35.36693,0
5541,5,129.565,35.36693,0
5542,8,129.575,35.36693,0
5543,8,129.585,35.36693,0
5544,6,129.595,35.36693,0
5545,6,129.605,35.36693,0
5546,4,129.615,35.36693,0
5547,6,129.625,35.36693,0
5548,6,129.635,35.36693,0
5549,5,129.645,35.36693,0
5550,1,129.655,35.36693,0
5551,3,129.665,35.36693,0
5552,4,129.675,35.36693,0
5553,3,129.685,35.36693,0
5554,4,129.695,35.36693,0
5555,5,129.705,35.36693,0
5556,3,129.715,35.36693,0
5557,1,129.725,35.36693,0
5558,1,129.735,35.36693,0
5559,0,129.745,35.36693,0
5560,1,129.755,35.36693,0
5561,1,129.765,35.36693,0
5562,0,129.775,35.36693,0
5563,0,129.785,35.36693,0
5564,0,129.795,35.36693,0
5565,1,129.805,35.36693,0
5566,2,129.815,35.36693,0
5567,1,129.825,35.36693,0
5568,1,129.835,35.36693,0
5569,0,129.845,35.36693,0
5570,1,129.855,35.36693,0
5571,2,129.865,35.36693,0
5572,1,129.875,35.36693,0
5573,0,129.885,35.36693,0
5574,1,129.895,35.36693,0
5575,0,129.905,35.36693,0
5576,1,129.915,35.36693,0
5713,7,129.335,35.35693,1
5714,6,129.345,35.35693,1
5715,7,129.355,35.35693,1
5716,8,129.365,35.35693,1
5717,17,129.375,35.35693,1
5718,24,129.385,35.35693,0
5719,41,129.395,35.35693,0
5720,54,129.405,35.35693,0
5721,50,129.415,35.35693,0
5722,36,129.425,35.35693,0
5723,21,129.435,35.35693,0
5724,27,129.445,35.35693,0
5725,26,129.455,35.35693,0
5726,23,129.465,35.35693,0
5727,24,129.475,35.35693,0
5728,20,129.485,35.35693,0
5729,23,129.495,35.35693,0
5730,20,129.505,35.35693,0
5731,17,129.515,35.35693,0
5732,15,129.525,35.35693,0
5733,10,129.535,35.35693,0
5734,9,129.545,35.35693,0
5735,4,129.555,35.35693,0
5736,7,129.565,35.35693,0
5737,10,129.575,35.35693,0
5738,6,129.585,35.35693,0
5739,5,129.595,35.35693,0
5740,4,129.605,35.35693,0
5741,6,129.615,35.35693,0
5742,6,129.625,35.35693,0
5743,4,129.635,35.35693,0
5744,5,129.645,35.35693,0
5745,3,129.655,35.35693,0
5746,4,129.665,35.35693,0
5747,5,129.675,35.35693,0
5748,5,129.685,35.35693,0
5749,3,129.695,35.35693,0
5750,3,129.705,35.35693,0
5751,1,129.715,35.35693,0
5752,0,129.725,35.35693,0
5753,0,129.735,35.35693,0
5754,1,129.745,35.35693,0
5755,1,129.755,35.35693,0
5756,0,129.765,35.35693,0
5757,0,129.775,35.35693,0
5758,0,129.785,35.35693,0
5759,1,129.795,35.35693,0
5760,1,129.805,35.35693,0
5761,2,129.815,35.35693,0
5762,1,129.825,35.35693,0
5763,0,129.835,35.35693,0
5764,1,129.845,35.35693,0
5765,1,129.855,35.35693,0
5766,2,129.865,35.35693,0
5767,0,129.875,35.35693,0
5768,0,129.885,35.35693,0
5769,1,129.895,35.35693,0
5770,1,129.905,35.35693,0
5907,8,129.325,35.34693,1
5908,5,129.335,35.34693,1
5909,7,129.345,35.34693,1
5910,8,129.355,35.34693,1
5911,15,129.365,35.34693,1
5912,20,129.375,35.34693,1
5913,31,129.385,35.34693,0
5914,47,129.395,35.34693,0
5915,51,129.405,35.34693,0
5916,45,129.415,35.34693,0
5917,39,129.425,35.34693,0
5918,28,129.435,35.34693,0
5919,28,129.445,35.34693,0
5920,18,129.455,35.34693,0
5921,22,129.465,35.34693,0
5922,26,129.475,35.34693,0
5923,26,129.485,35.34693,0
5924,19,129.495,35.34693,0
5925,16,129.505,35.34693,0
5926,14,129.515,35.34693,0
5927,11,129.525,35.34693,0
5928,9,129.535,35.34693,0
5929,9,129.545,35.34693,0
5930,6,129.555,35.34693,0
5931,11,129.565,35.34693,0
5932,7,129.575,35.34693,0
5933,2,129.585,35.34693,0
5934,2,129.595,35.34693,0
5935,6,129.605,35.34693,0
5936,6,129.615,35.34693,0
5937,3,129.625,35.34693,0
5938,3,129.635,35.34693,0
5939,5,129.645,35.34693,0
5940,4,129.655,35.34693,0
5941,4,129.665,35.34693,0
5942,2,129.675,35.34693,0
5943,2,129.685,35.34693,0
5944,2,129.695,35.34693,0
5945,2,129.705,35.34693,0
5946,2,129.715,35.34693,0
5947,0,129.725,35.34693,0
5948,1,129.735,35.34693,0
5949,1,129.745,35.34693,0
5950,0,129.755,35.34693,0
5951,0,129.765,35.34693,0
5952,1,129.775,35.34693,0
5953,1,129.785,35.34693,0
5954,1,129.795,35.34693,0
5955,0,129.805,35.34693,0
5956,0,129.815,35.34693,0
5957,1,129.825,35.34693,0
5958,1,129.835,35.34693,0
5959,1,129.845,35.34693,0
5960,1,129.855,35.34693,0
5961,1,129.865,35.34693,0
5962,1,129.875,35.34693,0
5963,0,129.885,35.34693,0
5964,0,129.895,35.34693,0
5965,1,129.905,35.34693,0
6101,7,129.315,35.33693,1
6102,8,129.325,35.33693,1
6103,7,129.335,35.33693,1
6104,7,129.345,35.33693,1
6105,12,129.355,35.33693,1
6106,19,129.365,35.33693,1
6107,28,129.375,35.33693,0
6108,44,129.385,35.33693,0
6109,53,129.395,35.33693,0
6110,52,129.405,35.33693,0
6111,47,129.415,35.33693,0
6112,39,129.425,35.33693,0
6113,31,129.435,35.33693,0
6114,24,129.445,35.33693,0
6115,24,129.455,35.33693,0
6116,21,129.465,35.33693,0
6117,22,129.475,35.33693,0
6118,24,129.485,35.33693,0
6119,21,129.495,35.33693,0
6120,19,129.505,35.33693,0
6121,12,129.515,35.33693,0
6122,11,129.525,35.33693,0
6123,11,129.535,35.33693,0
6124,11,129.545,35.33693,0
6125,9,129.555,35.33693,0
6126,11,129.565,35.33693,0
6127,5,129.575,35.33693,0
6128,3,129.585,35.33693,0
6129,5,129.595,35.33693,0
6130,8,129.605,35.33693,0
6131,6,129.615,35.33693,0
6132,2,129.625,35.33693,0
6133,4,129.635,35.33693,0
6134,3,129.645,35.33693,0
6135,2,129.655,35.33693,0
6136,1,129.665,35.33693,0
6137,1,129.675,35.33693,0
6138,2,129.685,35.33693,0
6139,2,129.695,35.33693,0
6140,2,129.705,35.33693,0
6141,2,129.715,35.33693,0
6142,2,129.725,35.33693,0
6143,1,129.735,35.33693,0
6144,0,129.745,35.33693,0
6145,1,129.755,35.33693,0
6146,1,129.765,35.33693,0
6147,1,129.775,35.33693,0
6148,0,129.785,35.33693,0
6149,0,129.795,35.33693,0
6150,0,129.805,35.33693,0
6151,1,129.815,35.33693,0
6152,2,129.825,35.33693,0
6153,2,129.835,35.33693,0
6154,1,129.845,35.33693,0
6155,0,129.855,35.33693,0
6156,0,129.865,35.33693,0
6157,1,129.875,35.33693,0
6158,0,129.885,35.33693,0
6159,0,129.895,35.33693,0
6160,0,129.905,35.33693,0
6292,9,129.275,35.32693,0
6293,11,129.285,35.32693,0
6295,5,129.305,35.32693,0
6296,9,129.315,35.32693,1
6297,8,129.325,35.32693,1
6298,7,129.335,35.32693,1
6299,13,129.345,35.32693,0
6300,19,129.355,35.32693,0
6301,24,129.365,35.32693,0
6302,39,129.375,35.32693,0
6303,49,129.385,35.32693,0
6304,53,129.395,35.32693,0
6305,51,129.405,35.32693,0
6306,50,129.415,35.32693,0
6307,37,129.425,35.32693,0
6308,27,129.435,35.32693,0
6309,23,129.445,35.32693,0
6310,27,129.455,35.32693,0
6311,20,129.465,35.32693,0
6312,14,129.475,35.32693,0
6313,19,129.485,35.32693,0
6314,22,129.495,35.32693,0
6315,20,129.505,35.32693,0
6316,15,129.515,35.32693,0
6317,10,129.525,35.32693,0
6318,9,129.535,35.32693,0
6319,13,129.545,35.32693,0
6320,12,129.555,35.32693,0
6321,9,129.565,35.32693,0
6322,5,129.575,35.32693,0
6323,7,129.585,35.32693,0
6324,7,129.595,35.32693,0
6325,5,129.605,35.32693,0
6326,5,129.615,35.32693,0
6327,4,129.625,35.32693,0
6328,3,129.635,35.32693,0
6329,2,129.645,35.32693,0
6330,0,129.655,35.32693,0
6331,1,129.665,35.32693,0
6332,3,129.675,35.32693,0
6333,2,129.685,35.32693,0
6334,0,129.695,35.32693,0
6335,0,129.705,35.32693,0
6336,3,129.715,35.32693,0
6337,2,129.725,35.32693,0
6338,2,129.735,35.32693,0
6339,1,129.745,35.32693,0
6340,1,129.755,35.32693,0
6341,0,129.765,35.32693,0
6342,0,129.775,35.32693,0
6343,0,129.785,35.32693,0
6344,0,129.795,35.32693,0
6345,1,129.805,35.32693,0
6346,1,129.815,35.32693,0
6347,1,129.825,35.32693,0
6348,1,129.835,35.32693,0
6349,1,129.845,35.32693,0
6350,0,129.855,35.32693,0
6351,0,129.865,35.32693,0
6352,1,129.875,35.32693,0
6353,1,129.885,35.32693,0
6354,0,129.895,35.32693,0
6486,10,129.265,35.31693,1
6487,13,129.275,35.31693,1
6488,10,129.285,35.31693,0
6489,5,129.295,35.31693,0
6490,6,129.305,35.31693,0
6491,11,129.315,35.31693,0
6492,9,129.325,35.31693,0
6493,13,129.335,35.31693,0
6494,17,129.345,35.31693,0
6495,24,129.355,35.31693,0
6496,38,129.365,35.31693,0
6497,46,129.375,35.31693,0
6498,50,129.385,35.31693,0
6499,57,129.395,35.31693,0
6500,52,129.405,35.31693,0
6501,43,129.415,35.31693,0
6502,31,129.425,35.31693,0
6503,24,129.435,35.31693,0
6504,21,129.445,35.31693,0
6505,23,129.455,35.31693,0
6506,18,129.465,35.31693,0
6507,17,129.475,35.31693,0
6508,18,129.485,35.31693,0
6509,19,129.495,35.31693,0
6510,17,129.505,35.31693,0
6511,16,129.515,35.31693,0
6512,12,129.525,35.31693,0
6513,13,129.535,35.31693,0
6514,7,129.545,35.31693,0
6515,8,129.555,35.31693,0
6516,9,129.565,35.31693,0
6517,8,129.575,35.31693,0
6518,4,129.585,35.31693,0
6519,4,129.595,35.31693,0
6520,6,129.605,35.31693,0
6521,4,129.615,35.31693,0
6522,3,129.625,35.31693,0
6523,3,129.635,35.31693,0
6524,0,129.645,35.31693,0
6525,2,129.655,35.31693,0
6526,3,129.665,35.31693,0
6527,2,129.675,35.31693,0
6528,0,129.685,35.31693,0
6529,0,129.695,35.31693,0
6530,2,129.705,35.31693,0
6531,3,129.715,35.31693,0
6532,3,129.725,35.31693,0
6533,3,129.735,35.31693,0
6534,1,129.745,35.31693,0
6535,0,129.755,35.31693,0
6536,0,129.765,35.31693,0
6537,0,129.775,35.31693,0
6538,0,129.785,35.31693,0
6539,1,129.795,35.31693,0
6540,1,129.805,35.31693,0
6541,1,129.815,35.31693,0
6542,0,129.825,35.31693,0
6543,0,129.835,35.31693,0
6544,1,129.845,35.31693,0
6545,1,129.855,35.31693,0
6546,0,129.865,35.31693,0
6547,1,129.875,35.31693,0
6548,3,129.885,35.31693,0
6549,2,129.895,35.31693,0
6680,11,129.255,35.30693,0
6681,11,129.265,35.30693,1
6682,11,129.275,35.30693,1
6683,3,129.285,35.30693,1
6684,7,129.295,35.30693,0
6685,11,129.305,35.30693,0
6686,13,129.315,35.30693,0
6687,11,129.325,35.30693,0
6688,18,129.335,35.30693,0
6689,24,129.345,35.30693,0
6690,34,129.355,35.30693,0
6691,43,129.365,35.30693,0
6692,50,129.375,35.30693,0
6693,59,129.385,35.30693,0
6694,52,129.395,35.30693,0
6695,50,129.405,35.30693,0
6696,37,129.415,35.30693,0
6697,29,129.425,35.30693,0
6698,22,129.435,35.30693,0
6699,24,129.445,35.30693,0
6700,18,129.455,35.30693,0
6701,18,129.465,35.30693,0
6702,14,129.475,35.30693,0
6703,13,129.485,35.30693,0
6704,15,129.495,35.30693,0
6705,16,129.505,35.30693,0
6706,18,129.515,35.30693,0
6707,16,129.525,35.30693,0
6708,11,129.535,35.30693,0
6709,8,129.545,35.30693,0
6710,8,129.555,35.30693,0
6711,6,129.565,35.30693,0
6712,10,129.575,35.30693,0
6713,8,129.585,35.30693,0
6714,5,129.595,35.30693,0
6715,3,129.605,35.30693,0
6716,2,129.615,35.30693,0
6717,2,129.625,35.30693,0
6718,2,129.635,35.30693,0
6719,3,129.645,35.30693,0
6720,3,129.655,35.30693,0
6721,1,129.665,35.30693,0
6722,0,129.675,35.30693,0
6723,1,129.685,35.30693,0
6724,2,129.695,35.30693,0
6725,3,129.705,35.30693,0
6726,2,129.715,35.30693,0
6727,1,129.725,35.30693,0
6728,1,129.735,35.30693,0
6729,2,129.745,35.30693,0
6730,2,129.755,35.30693,0
6731,1,129.765,35.30693,0
6732,1,129.775,35.30693,0
6733,1,129.785,35.30693,0
6734,1,129.795,35.30693,0
6735,1,129.805,35.30693,0
